Event, subcl, eta_center, phi_center, time_center, eta_sig, phi_sig, etaphi_cov, timeeta_cov, energy, sw+
5284, 0, -0.745907, 2.80518, -0.054394, 0.0185623, 0.0221892, 0.00702485, -0.196794, 274.01, 0.335078
5291, 0, -0.680086, 2.2393, 0.132802, 0.0184526, 0.0185342, -0.00132417, -0.0148225, 58.4039, 0.206239
5308, 0, -0.12375, 0.794324, -0.346235, 0.0205036, 0.0181723, 0.0129619, 0.164071, 29.2089, 0.507543
5318, 0, 0.293353, 5.89183, -0.0103129, 0.0185263, 0.0185226, -0.00180514, -0.196848, 99.5409, 0.20651
57, 0, 0.976377, 2.55615, -0.160928, 0.0185878, 0.0199834, -0.005658, 0.181913, 393.649, 0.384178
61, 0, 1.29039, 1.14378, 0.0531243, 0.0186584, 0.0191749, 0.0116149, -0.159239, 988.299, 0.249259
545, 0, -0.49291, 1.79055, 0.20493, 0.0191233, 0.0192923, -0.0145987, -0.0840026, 251.329, 0.291477
5339, 0, -1.17426, 5.1661, 0.167265, 0.0210645, 0.0605765, 0.0162241, -0.0199737, 109.344, 0.777572
5346, 0, 0.133079, 1.73394, 0.117024, 0.0216148, 0.0188993, 0.0122421, -0.0517769, 61.7675, 0.830928
5356, 0, -0.472833, 3.72956, 0.212106, 0.0183304, 0.018899, -0.0109376, 0.171326, 339.785, 0.240425
5357, 0, 0.612779, 1.02104, -6.14278e-05, 0.0188684, 0.018525, 0.000408476, -0.201307, 82.6698, 0.29053
5359, 0, -0.0269121, 0.969804, 0.206368, 0.0201485, 0.0186027, -0.0475023, -0.0443224, 244.768, 0.221626
5370, 0, 0.240872, 0.867461, -0.175275, 0.0186078, 0.0354209, 0.0121584, 0.0907368, 61.9593, 0.229693
5373, 0, 0.276996, 1.42227, 0.335919, 0.0180037, 0.0181543, -0.0137861, -0.0237471, 35.8057, 0.136681
5388, 0, 0.124031, 5.19195, 0.119782, 0.0191186, 0.0188905, -0.00630118, -0.0112604, 174.612, 0.254902
5403, 0, 0.465076, 0.0222443, 0.0733153, 0.0196024, 0.019652, -0.00830238, 0.00799673, 57.6624, 1.44616
5405, 0, -0.0938758, 3.23906, 0.248664, 0.0201655, 0.0194474, -0.0159604, 0.132881, 322.85, 0.861471
5410, 0, 0.906629, 3.98438, 0.394716, 0.0183834, 0.0191107, -0.00469794, 0.0459385, 615.13, 0.222963
553, 0, -0.88718, 3.34353, 0.100132, 0.0191776, 0.0210051, -0.000635332, -0.0442012, 710.519, 0.226556
554, 0, -1.08106, 2.43273, -0.0130584, 0.018786, 0.0186364, 0.0166479, 0.150567, 59.7847, 0.337211
5422, 0, 0.904322, 0.346705, 0.251101, 0.0188253, 0.0430425, -0.0709758, 0.0718908, 60.1416, 0.413585
5430, 0, -0.444682, 2.70738, 0.340024, 0.023099, 0.0243822, 0.269555, 0.0589066, 24.3994, 0.529613
5445, 0, -0.278612, 0.131899, 0.00564157, 0.0180949, 0.0213258, -0.0102519, 0.0583683, 71.7068, 0.528039
5446, 0, -0.731964, 4.11514, 0.0308467, 0.0200721, 0.0469433, -0.180061, -0.159604, 83.1686, 0.297556
5450, 0, 0.623772, 0.692947, 0.158304, 0.019537, 0.0195928, -0.00819294, -0.000800849, 485.312, 0.506951
5459, 0, -0.806, 4.07754, 0.0336367, 0.0187523, 0.0190238, -0.0102204, 0.0818757, 500.85, 0.24903
5462, 0, -0.445448, 2.7903, 1.09163, 0.0223679, 0.0220619, -0.2536, 0.537529, 11.1652, 0.308572
5471, 0, 0.540184, 0.743405, 0.107225, 0.021969, 0.0242968, 0.0211211, 0.111219, 93.4055, 0.579626
5475, 0, -0.948721, 4.97068, -0.099045, 0.0197718, 0.0220498, -0.0167682, 0.0600233, 100.491, 1.07075
5479, 0, -0.604265, 0.572978, 0.0696041, 0.0197402, 0.0197486, -0.0148288, 0.151043, 593.708, 1.09362
5480, 0, -0.295389, 0.792106, 0.000635364, 0.0184463, 0.0186914, 0.00130786, 0.0847607, 393.763, 0.171514
5491, 0, 0.0475058, 2.53768, -0.0660511, 0.0189206, 0.0188975, -0.000737764, -0.222247, 504.654, 0.175197
557, 0, -0.992162, 4.06344, -0.420154, 0.0184337, 0.0196617, 0.0063838, 0.132039, 127.634, 0.395428
563, 0, 1.05699, 3.23409, 0.472565, 0.0214321, 0.0215059, 0.169235, 0.0435033, 122.344, 0.336764
5495, 0, 0.957406, 1.75742, -0.0216131, 0.0193791, 0.0343252, -0.0313483, -0.00903797, 107.478, 0.189503
5496, 0, 0.212257, 0.764371, -0.214966, 0.0190087, 0.0192714, 0.00781272, -0.286573, 50.3255, 0.769749
5497, 0, 1.35737, 3.77586, 0.13203, 0.0183063, 0.0199307, 0.00620375, -0.0357111, 600.309, 0.354505
5500, 0, 0.989213, 0.538698, -0.214972, 0.0191665, 0.0208708, 0.00583736, -0.0900284, 473.564, 0.663592
5505, 0, -1.36158, 0.712722, -0.0876462, 0.0196101, 0.0203031, -0.016565, -0.0280421, 776.374, 0.722125
5508, 0, -1.15776, 1.57742, -0.000739223, 0.019968, 0.0197525, 0.0402015, 0.0383416, 525.616, 0.370595
5517, 0, -0.011274, 2.34876, -0.28573, 0.0182947, 0.0183187, -0.0219823, 0.268192, 30.4146, 0.132061
5519, 0, -0.0317168, 2.86834, 0.0607918, 0.0192647, 0.0356616, 0.0363126, 0.04543, 89.2046, 0.165739
5521, 0, -1.30087, 3.29348, 0.0469777, 0.0227831, 0.0236865, -0.0383623, 0.137217, 175.292, 0.527628
5528, 0, 1.11082, 5.53068, 0.174688, 0.0186459, 0.0255572, -0.00257404, -0.131352, 692.123, 1.03905
5538, 0, 1.18848, 2.99365, -0.2444, 0.0187477, 0.024359, 0.00921626, -0.0902768, 85.6559, 0.578781
5542, 0, -1.19278, 2.01861, 0.284903, 0.0198749, 0.0211813, 0.0068093, 0.253643, 698.274, 0.843729
5550, 0, 1.3779, 3.46828, 0.200194, 0.0193116, 0.0193499, 0.0293455, 0.0722878, 977.472, 0.418244
569, 0, 1.22252, 2.84327, -0.271543, 0.0187617, 0.0249445, -0.000392567, -0.10103, 108.752, 0.383968
5574, 0, -0.347777, 0.173168, 1.49185, 0.0237141, 0.0238001, -0.278478, -0.0509929, 12.0438, 1.09886
5584, 0, -0.846905, 3.3178, -0.356306, 0.0194442, 0.0236241, 0.0221812, -0.199698, 60.0489, 0.990878
5585, 0, 0.874891, 3.62068, -0.144788, 0.0192476, 0.0192243, 0.00448945, 0.0285123, 697.464, 0.202108
5587, 0, 1.23884, 2.42329, 0.215231, 0.0209572, 0.0215915, 0.0336811, 0.151662, 197.621, 0.291192
5588, 0, -0.564382, 3.58931, 0.335878, 0.0195188, 0.0196838, -0.0289036, -0.0770983, 317.467, 0.623128
5602, 0, 0.917861, 1.64796, 0.714833, 0.0214518, 0.0387576, 0.0363056, -0.00060045, 42.1489, 0.900027
5625, 0, -0.599881, 2.66057, 0.0467948, 0.0197314, 0.0232137, -0.00299929, -0.0127267, 131.992, 0.867329
5628, 0, 1.04452, 4.91193, -0.07725, 0.0185631, 0.0188139, 0.004122, 0.0312659, 663.577, 0.174094
5630, 0, -0.196759, 0.0790552, 0.892918, 0.0224989, 0.0202616, 0.167758, -0.154402, 19.289, 1.19751
5631, 0, 0.600278, 5.54009, 0.266398, 0.0198663, 0.0189638, -0.0253711, 0.0479351, 231.948, 0.717328
5633, 0, 1.32347, 5.03177, 0.145454, 0.0185689, 0.0193926, 0.00250367, -0.0463654, 653.318, 0.256052
5646, 0, -0.202554, 4.78969, 0.23717, 0.0192573, 0.0201275, 0.00950329, -0.0691648, 329.85, 0.662665
5650, 0, 1.39118, 1.25179, 0.217594, 0.0183701, 0.0188889, 0.00446519, -0.163792, 146.286, 0.212781
5652, 0, 1.27995, 5.17707, -0.102375, 0.0198252, 0.0196866, -0.0150536, -0.145891, 146.817, 1.1792
5653, 0, 1.35761, 0.256377, 0.188038, 0.0184933, 0.0222045, 0.0709082, -0.166201, 197.079, 0.167705
578, 0, -1.15638, 0.948109, -0.0330077, 0.0194093, 0.0207137, 0.0210284, 0.204039, 644.568, 0.495986
583, 0, -1.36091, 4.47791, 0.351061, 0.0192072, 0.0214529, -0.00519678, 0.0281334, 170.667, 0.954558
5657, 0, 0.575247, 2.70583, 0.580767, 0.0209631, 0.0527699, 0.00242053, -0.0566162, 38.0105, 0.795801
5658, 0, 0.800942, 5.704, 0.223463, 0.0224504, 0.023018, -0.0298146, 0.0520137, 103.899, 0.159129
5659, 0, 0.474863, 1.59638, 0.463735, 0.0186856, 0.0190237, -0.0125137, -0.0895042, 87.1109, 0.265091
5660, 0, -0.279861, 5.62703, 0.217574, 0.0187581, 0.0184658, 0.00561732, 0.126401, 57.7323, 0.2745
5667, 0, -0.921456, 2.10482, 0.369487, 0.0224189, 0.018424, 0.00115853, 0.18074, 22.1335, 0.961939
5679, 0, 0.804085, 2.40115, 0.354216, 0.0189067, 0.0186167, -0.0290851, 0.0162262, 68.9749, 0.130256
5681, 0, -0.958432, 5.2945, 0.209601, 0.0183011, 0.0186578, 0.00316001, 0.0892274, 421.641, 0.178399
5692, 0, 0.804833, 3.5504, 0.074445, 0.0186084, 0.0186215, -0.00374657, 0.122793, 134.412, 0.147903
5694, 0, 0.0132646, 2.95931, 0.174767, 0.0185708, 0.0195374, -0.00941545, 0.113976, 63.6555, 0.0993763
5706, 0, 1.25441, 2.48945, 0.0300998, 0.0184081, 0.019853, 0.013388, -0.0338585, 761.632, 0.263403
5709, 0, 1.09632, 1.73609, -0.534673, 0.0182854, 0.0185297, 0.00435254, 0.108362, 83.0282, 0.170212
5712, 0, 0.712864, 4.05235, -0.300085, 0.0186839, 0.0200722, -0.00240949, 0.0227237, 244.287, 0.787024
5723, 0, -0.0761687, 0.854141, 0.253698, 0.0230719, 0.0636385, 0.0133897, 0.27288, 40.0873, 0.904874
5728, 0, 1.06446, 1.74019, -0.0664099, 0.0190732, 0.0192593, 0.0172099, 0.169524, 241.596, 0.415282
587, 0, 1.11141, 2.58042, 0.0225983, 0.0183011, 0.0297714, -0.00464054, -0.0064671, 81.7677, 0.252721
589, 0, 0.959474, 6.11852, 0.00500141, 0.0185487, 0.0186591, -0.00129996, 0.0612836, 50.6565, 0.145639
5735, 0, 0.696806, 5.53403, -0.00681696, 0.0182521, 0.0216485, 0.00489059, -0.241386, 50.6135, 0.294143
5760, 0, 0.121759, 1.7361, 0.227685, 0.0242633, 0.0195793, -0.121336, 0.284034, 21.4626, 0.936934
5763, 0, -1.33316, 6.11813, -0.0426797, 0.0219751, 0.0355115, -0.0674086, 0.0218259, 200.447, 0.467511
5777, 0, -0.341512, 0.168059, 0.147954, 0.0234778, 0.0231005, -0.252983, -0.328836, 19.6061, 1.20374
5778, 0, -0.405193, 3.09765, 0.0970568, 0.0216012, 0.0222642, 0.00722961, 0.0163212, 129.085, 0.314019
5787, 0, -1.11446, 6.18612, 0.0812827, 0.0186805, 0.0190356, 0.00793739, -0.10623, 681.516, 0.225894
5806, 0, 0.141677, 2.21206, -0.172334, 0.0191385, 0.019741, 0.00599704, -0.159133, 102.743, 0.655608
5809, 0, -0.535695, 4.09399, 0.609135, 0.0211396, 0.0224224, 0.00382147, 0.04068, 71.0835, 0.446917
5819, 0, 1.24571, 5.93426, -0.0633292, 0.0196015, 0.0199251, -0.0194507, -0.0330595, 63.1173, 1.94296
5821, 0, -1.3649, 4.3713, -0.0557813, 0.0198525, 0.0193735, 0.0152411, -0.38448, 768.458, 0.664559
5822, 0, -0.301058, 0.27277, 0.0424744, 0.0211221, 0.0182307, -0.00542162, 0.277766, 20.4424, 0.945323
5823, 0, 0.18431, 1.8244, 0.637686, 0.0221365, 0.0236431, -0.253442, -0.267518, 15.0618, 1.14866
5824, 0, 0.0959194, 5.05373, 0.194431, 0.0198168, 0.0194421, 0.00153727, 0.0418944, 83.7055, 0.810687
5835, 0, -0.098135, 0.695824, -0.284006, 0.0228612, 0.022814, 0.22008, -0.0216921, 32.3183, 0.663564
5838, 0, -1.3767, 2.28567, -0.226473, 0.0185236, 0.023589, 0.0273052, 0.231852, 162.52, 1.4823
5840, 0, -0.577494, 3.75266, 0.085639, 0.019096, 0.0220326, 0.00645946, -0.00512671, 289.43, 0.597398
5841, 0, -0.17253, 2.63932, -0.0579554, 0.0182796, 0.0195023, 0.000892923, -0.0550095, 41.8667, 0.729537
5857, 0, -1.32229, 3.35804, 0.0596857, 0.0192024, 0.0298821, -0.20843, 0.128491, 156.576, 0.406856
5858, 0, 0.609053, 4.50778, -0.206706, 0.0183823, 0.0192461, 0.00160225, -0.0945758, 42.4569, 0.455912
5872, 0, 0.526476, 4.30781, -0.0191694, 0.0183041, 0.0414021, -0.0036893, 0.0506829, 50.0091, 0.699817
5884, 0, -0.358825, 0.177861, 0.333626, 0.021235, 0.0240684, -0.207673, 0.076999, 28.422, 0.498396
5885, 0, 0.800758, 4.5741, 0.156088, 0.0197545, 0.0515449, 0.0933755, 0.0361555, 139.517, 0.397852
5891, 0, 0.410867, 4.83883, 0.0547357, 0.0196325, 0.0198786, 0.0186837, -0.0566055, 472.697, 0.781986
603, 0, -0.258819, 5.7136, 0.18574, 0.0189581, 0.0233536, -0.00929983, -0.0544837, 440.709, 0.2151
5894, 0, 0.225067, 2.70743, -0.545854, 0.0182008, 0.0282028, 0.0851282, 0.100438, 36.2649, 0.515839
5895, 0, 0.0997257, 5.13648, 0.27089, 0.0198407, 0.0199963, -0.00304355, -0.0371902, 507.537, 0.674163
5900, 0, -0.80682, 5.19166, -0.0631555, 0.0187802, 0.018393, 0.0116509, 0.0336327, 52.2561, 0.299305
5913, 0, -0.172623, 0.146118, -0.337848, 0.0178686, 0.0403804, -0.0144325, -0.0780159, 118.917, 0.413734
5941, 0, 0.865962, 4.89994, 0.32027, 0.0198081, 0.0286015, -0.0373576, -0.0356396, 261.48, 0.886017
5947, 0, 0.728048, 6.06033, -0.293469, 0.0192092, 0.0196791, 0.00826937, -0.062251, 437.693, 0.38691
5953, 0, 0.115022, 2.99764, -0.268995, 0.0210633, 0.0233833, -0.276801, -0.0582584, 31.2062, 0.373455
5954, 0, -0.935397, 6.17813, 0.0872582, 0.0196365, 0.0200073, -0.0152049, -0.0715777, 115.406, 1.38484
5963, 0, 1.272, 4.84136, -0.143805, 0.0183399, 0.0678041, -0.107473, -0.107063, 50.4541, 1.13277
5971, 0, -1.35784, 2.86032, 0.227256, 0.0178705, 0.0287177, 0.00492024, 0.167032, 77.2995, 0.222373
5972, 0, -0.92103, 3.76413, 0.262649, 0.018461, 0.0538599, -0.0197175, -0.142212, 48.1905, 0.359436
5973, 0, -0.157536, 4.51248, 0.15298, 0.0185287, 0.0512829, 0.0654517, -0.0642046, 63.1547, 0.371779
613, 0, -0.941413, 6.08082, 0.152817, 0.018284, 0.0184925, 0.00221007, 0.148159, 82.108, 0.158621
615, 0, -0.661349, 2.32541, 0.197897, 0.0182511, 0.0416684, 7.89877e-05, 0.113195, 106.442, 0.238844
617, 0, -0.890401, 3.59316, 0.141446, 0.0184079, 0.0203503, 0.000723632, 0.145533, 116.201, 1.16527
5981, 0, -0.339815, 5.06346, 0.722416, 0.0219695, 0.0232635, -0.0602506, -0.258631, 110.878, 0.174653
5982, 0, -1.39308, 1.51435, 0.0456659, 0.0218186, 0.023563, -0.0103866, -0.164401, 112.529, 0.463009
5987, 0, 0.943542, 1.64993, -0.194384, 0.0216587, 0.0219102, 0.217908, -0.187631, 22.7314, 0.608567
5995, 0, 0.0114643, 0.247308, 0.00167806, 0.0185157, 0.019756, -0.0231347, 0.0759802, 47.3624, 0.665471
6006, 0, 1.22017, 0.0861848, -0.25861, 0.0182609, 0.0220037, -0.00323025, 0.00225364, 369.662, 1.07904
6010, 0, -0.0387992, 0.860113, -0.472353, 0.0223028, 0.0181644, 0.00325734, -0.100332, 11.6056, 1.21246
6019, 0, -0.704478, 0.0180236, 0.0962414, 0.0217423, 0.0203397, 0.0839954, 0.0965221, 78.6058, 0.794567
6021, 0, 0.661553, 6.22661, -0.129263, 0.0182461, 0.0256455, -0.0059102, -0.0600834, 101.269, 0.520142
6022, 0, 1.04444, 4.11826, 0.136222, 0.017996, 0.0402277, -0.0112193, -0.0194173, 60.5182, 0.853006
6031, 0, -1.2733, 3.67662, 0.523748, 0.0240715, 0.0520063, -0.179434, -0.0193971, 97.3315, 0.78763
6033, 0, -0.186497, 4.4872, 0.111213, 0.0216367, 0.0212469, -0.0424747, -0.313438, 123.452, 0.365656
6035, 0, -0.556871, 2.06669, 0.157115, 0.0186788, 0.0187004, 0.00305561, 0.100442, 72.7634, 0.274881
6039, 0, -0.541809, 1.77013, -0.0906746, 0.0186008, 0.0189972, 0.0132677, -0.0806941, 218.649, 0.16479
6040, 0, 0.418454, 3.6342, -0.0573571, 0.01921, 0.0212684, -0.0202111, -0.00273157, 495.234, 0.361029
6043, 0, -0.835421, 4.52767, 0.942145, 0.0202955, 0.0178915, 0.0075515, -0.021641, 11.9864, 0.774639
622, 0, 1.1122, 4.86162, 0.208075, 0.0185112, 0.0208454, 0.00684523, -0.0659525, 616.83, 0.218734
623, 0, 0.412407, 1.14056, 0.414793, 0.0193781, 0.0192393, 0.00355172, -0.233726, 531.116, 0.42415
628, 0, 0.943609, 3.1008, 0.162253, 0.0225217, 0.0253241, 0.0161156, 0.0751135, 121.358, 0.592759
6058, 0, -0.712405, 0.952948, -0.391608, 0.0182486, 0.0183628, 0.00499289, -0.21048, 48.1469, 0.192572
6063, 0, -0.745988, 0.0433014, -0.0270722, 0.0184989, 0.0183561, -0.00211735, 0.0768634, 410.501, 0.189167
6069, 0, 0.306135, 1.53385, -0.224124, 0.0192899, 0.0427905, -0.00158378, -0.0518917, 42.0288, 0.702304
6072, 0, 0.276087, 0.16644, 0.112004, 0.0187974, 0.0324636, -0.0108888, -0.00929254, 172.383, 0.474834
6072, 1, -0.00876339, 2.87187, 0.203039, 0.0194782, 0.019203, -0.0305907, -0.0786506, 62.7393, 0.183477
6076, 0, 0.0673945, 0.598361, 0.0564424, 0.018427, 0.0199734, -0.00249766, -0.0115365, 139.597, 0.442993
6081, 0, 0.98992, 0.708764, 0.288591, 0.0215241, 0.0197515, 0.0906551, 0.0240548, 151.716, 0.398706
6090, 0, -0.493428, 0.569812, 0.297083, 0.0203924, 0.0318839, -0.158942, 0.0306692, 289.234, 1.34307
6091, 0, 0.280543, 5.99453, 0.251593, 0.0192195, 0.0188111, -0.00288781, 0.00382675, 495.192, 0.282898
6095, 0, -0.891399, 3.06094, 0.748032, 0.0223361, 0.0203666, -0.174929, -0.185359, 25.0396, 0.881488
6103, 0, 0.612, 4.8093, 0.0680664, 0.018834, 0.0197668, -0.0011957, 0.0423155, 298.405, 0.307896
6105, 0, -0.0481521, 5.25927, 0.192287, 0.0183229, 0.018881, 0.00326049, -0.00173421, 83.0641, 0.228091
6109, 0, -0.887666, 4.60132, -0.459315, 0.0204622, 0.0260415, 0.208489, -0.193369, 22.2698, 1.06253
6110, 0, -1.35671, 2.49118, 0.0421327, 0.0183582, 0.0225854, 0.00581322, -0.121426, 146.895, 0.299538
6114, 0, 1.09692, 3.1388, 0.0479392, 0.0206748, 0.0621892, 0.228738, 0.018253, 75.53, 0.386428
6115, 0, -0.254866, 0.184339, 0.297746, 0.0204336, 0.0190682, 0.0899462, -0.186561, 49.0366, 0.53655
6116, 0, -0.890885, 2.59155, 0.517012, 0.018635, 0.0274198, -0.0521662, -0.166585, 538.22, 0.166919
6118, 0, 1.05454, 1.42133, 0.0258407, 0.0196756, 0.0188953, 0.00114213, -0.0220024, 129.083, 0.803007
6121, 0, 0.20295, 6.16867, 0.0773631, 0.0197977, 0.0199034, 0.0240665, 0.122213, 450.835, 0.471807
6122, 0, 1.23802, 2.42198, -0.0997291, 0.0203887, 0.0245236, 0.0169845, 0.108101, 194.633, 0.336057
6124, 0, 0.771389, 4.86104, -0.260123, 0.0197877, 0.0186369, 0.00680702, 0.235504, 188.277, 0.786943
6126, 0, 1.37507, 2.54573, -0.195678, 0.0182365, 0.0260807, -0.00827111, 0.0677748, 84.064, 1.03923
6132, 0, -1.16325, 5.57138, 0.172272, 0.0248205, 0.0775995, 0.276616, -0.178331, 80.3244, 0.803735
6133, 0, 0.221635, 4.09148, 0.08525, 0.0194731, 0.0199891, 0.0151634, 0.0293384, 407.358, 0.448831
6133, 1, 0.631019, 3.48368, -0.0531249, 0.0188, 0.018617, 0.00926714, -0.0264795, 56.0133, 0.324139
63, 0, -0.901155, 1.39826, 0.320834, 0.0195397, 0.0197054, -0.00328897, 0.00575948, 53.2794, 0.988056
6137, 0, 0.498759, 2.29952, -0.220597, 0.0197116, 0.0236392, 0.00832666, 0.0934623, 253.153, 0.964428
6146, 0, 1.06195, 3.22769, 0.868523, 0.0242849, 0.0551511, -0.100341, 0.218666, 55.048, 0.919954
6155, 0, 0.873418, 3.28875, 0.132729, 0.0188869, 0.0191639, -0.0014357, -0.0623044, 333.875, 0.195818
6166, 0, -1.37866, 0.0813546, -0.201409, 0.0195057, 0.023095, -0.0330428, 0.002199, 768.174, 0.689148
6172, 0, -0.175718, 0.790132, 0.459029, 0.0214331, 0.0206515, 0.15174, 0.21974, 82.3102, 0.387827
6174, 0, -0.28543, 5.59006, 0.119392, 0.0196985, 0.01917, 0.0104309, -0.0174989, 160.507, 1.0471
6180, 0, -1.06162, 3.88602, -0.71109, 0.0182622, 0.0190085, -0.000969185, -0.0524462, 55.3783, 0.354796
6186, 0, -0.92148, 3.60475, -0.136665, 0.0188622, 0.0265101, 0.0447471, -0.0760244, 308.492, 0.381681
6192, 0, 0.871696, 0.451051, -0.324786, 0.0179866, 0.0505085, 0.0113253, -0.0298982, 89.3835, 0.347764
6199, 0, -1.26785, 1.95269, -0.33819, 0.0192851, 0.0201172, 0.0112733, -0.100966, 927.83, 0.644613
6202, 0, 0.479467, 4.56, 0.104733, 0.0194848, 0.0195409, -0.0299056, 0.20676, 57.07, 0.675552
6209, 0, -0.399775, 3.91893, 0.070463, 0.0187977, 0.0192783, -0.00853035, -0.0509549, 418.537, 0.207143
6216, 0, -1.24041, 5.10578, 0.321118, 0.0189661, 0.0235365, 0.0485194, 0.273549, 54.1845, 0.824076
6220, 0, -0.975833, 1.56722, 0.310742, 0.0232944, 0.025044, -0.0274431, -0.0802093, 114.225, 0.701282
6229, 0, -0.694616, 0.0135449, 0.0288051, 0.0217071, 0.0214926, -0.0102185, 0.0341218, 106.975, 0.865218
6230, 0, 1.18351, 4.39611, 0.145858, 0.0228337, 0.0422866, 0.0215911, -0.00340681, 94.4105, 0.628887
6234, 0, 1.29014, 5.43608, -0.224606, 0.0185082, 0.0191301, -0.00334528, -0.00910427, 124.168, 0.263213
6244, 0, 1.10746, 5.38276, 0.379805, 0.0194263, 0.0188013, 0.0055626, 0.0461131, 539.145, 0.461333
6257, 0, 1.10257, 1.61904, -0.0800494, 0.0200753, 0.029238, 0.0342092, -0.0816319, 139.658, 0.514534
6258, 0, 0.802398, 4.22503, 0.216209, 0.018909, 0.020435, 0.0055359, -0.0824138, 300.71, 0.713874
6260, 0, -0.582276, 5.292, -0.180721, 0.0193332, 0.0193022, 0.0109218, -0.192159, 49.2704, 0.89523
6262, 0, -0.735946, 5.60839, 0.169022, 0.0218563, 0.0750667, -0.100521, -0.046854, 35.7289, 0.846235
6267, 0, -1.33782, 4.9683, 0.175041, 0.0188875, 0.0250371, 0.0546312, -0.131496, 313.079, 0.877151
6275, 0, 0.839478, 0.618246, -0.116972, 0.0183887, 0.0190505, -0.00757467, -0.122592, 114.295, 0.24475
6277, 0, 1.20319, 1.08373, -0.0877225, 0.0202774, 0.0292351, 0.0335554, 0.0910748, 247.768, 0.43601
6286, 0, 0.942487, 1.64914, 1.48779, 0.0224855, 0.0187496, 0.0555593, -0.11186, 16.1344, 0.895457
6287, 0, 0.433895, 4.04902, 0.380485, 0.0183827, 0.0193942, -0.00727215, 0.0973512, 33.3686, 0.678375
6289, 0, -1.02635, 6.00968, -0.2602, 0.0184247, 0.0239878, 0.0037349, -0.0732686, 292.943, 0.257121
652, 0, 1.32228, 2.88018, -0.0738043, 0.0185843, 0.0426738, -0.144156, -0.0249872, 92.719, 0.548077
655, 0, 1.2041, 2.09084, -0.0196397, 0.0210073, 0.0561748, -0.460804, -0.232659, 75.5583, 1.0788
6297, 0, 0.9567, 5.11963, -0.0913933, 0.0186713, 0.0197203, 0.0226499, -0.13481, 617.891, 0.430143
6301, 0, -0.871636, 3.6557, -0.0677659, 0.0182906, 0.0269833, 0.00280336, -0.144029, 59.2327, 0.268147
6310, 0, 0.223623, 3.88335, -0.288705, 0.0185959, 0.0185072, -0.00206539, 0.0361757, 103.197, 0.211551
6311, 0, -0.0660856, 0.791543, -0.092722, 0.0185855, 0.0186692, -0.010158, 0.115276, 99.5284, 0.217589
6314, 0, -1.21014, 4.49022, -0.286812, 0.0199143, 0.0231264, 0.028794, -0.0309005, 234.749, 1.13706
6315, 0, 1.19672, 2.93951, 0.064801, 0.0198326, 0.0189452, 0.00117474, -0.272699, 713.025, 0.724241
6323, 0, 0.683219, 4.11405, 0.301892, 0.0202707, 0.0240679, 0.0468477, 0.00357058, 281.103, 0.214756
6325, 0, -1.31081, 3.51791, -0.0545701, 0.0194335, 0.0528228, 0.177562, -0.0811682, 82.0081, 1.21111
6336, 0, -0.362369, 3.80106, -0.167197, 0.0188782, 0.0205452, 0.00740026, -0.00615837, 535.191, 0.428839
6343, 0, 0.533213, 0.413279, 0.00669619, 0.0199258, 0.0197066, 0.00743377, -0.240773, 576.153, 1.21833
6345, 0, -0.789163, 4.10718, 0.0998893, 0.0226047, 0.0219606, 0.16926, -0.0350543, 103.516, 0.171865
6346, 0, 0.314328, 5.10173, -0.114906, 0.0188978, 0.0196151, -0.0155013, 0.159882, 161.716, 0.513907
6348, 0, 0.467209, 5.88479, -0.0713501, 0.0208798, 0.0216707, 0.0643347, 0.0223372, 111.351, 0.475303
6355, 0, -1.34261, 0.125525, 0.116476, 0.0203411, 0.0387173, -0.365452, -0.0106264, 69.6926, 1.18911
6358, 0, -1.08315, 0.363402, -0.107268, 0.0192367, 0.0273821, 0.00621651, 0.0897783, 76.7737, 0.664841
6362, 0, 1.21334, 4.59771, 0.0265064, 0.0198033, 0.0199848, 0.00738042, -0.21256, 835.331, 1.02349
6371, 0, -1.10924, 6.19177, 0.128052, 0.0191822, 0.0201672, 0.0040748, -0.056189, 782.328, 0.64113
656, 0, -1.10031, 3.42797, 0.205657, 0.0191089, 0.0185772, 0.0145413, 0.0271911, 57.7079, 0.468675
659, 0, -0.506791, 1.42749, 0.0977643, 0.0186318, 0.0215529, 0.00113974, -0.00204239, 493.985, 0.42784
661, 0, -0.953083, 2.97275, 0.165788, 0.0250151, 0.0475198, -0.17751, 0.0611537, 20.6994, 1.21119
6376, 0, 0.290562, 4.87381, 0.395059, 0.0225703, 0.0235063, -0.0135452, -0.0841456, 64.4248, 0.569989
6378, 0, -0.784549, 1.53077, 0.0922362, 0.0197381, 0.0203539, -0.0230519, 0.0609615, 426.905, 0.449306
6379, 0, -0.462442, 0.371676, 0.32161, 0.0197025, 0.0194312, 0.00933769, -0.191446, 370.758, 0.767679
6386, 0, 0.00943251, 1.43905, 0.25888, 0.0194182, 0.0193333, -0.0389292, 0.0302346, 217.139, 0.128504
6388, 0, -0.809887, 0.121858, -0.0595677, 0.0197737, 0.0219055, -0.0220516, 0.0103076, 411.892, 1.1618
6393, 0, -0.924871, 3.19107, -0.234174, 0.0186698, 0.0213547, 0.00829712, -0.112117, 658.268, 0.673235
6394, 0, -1.01326, 0.926545, -0.0506956, 0.0190003, 0.0301885, -0.0276855, 0.0836745, 66.4132, 1.66725
