Event,subcl,eta_center,phi_center,time_center,eta_sig,phi_sig,etaphi_cov,timeeta_cov,energy,sw+,label
4523,1,0.631019,3.48368,-0.0531249,0.0188,0.018617,0.00926714,-0.0264795,56.0133,0.324139,-1
4527,0,0.498496,2.29963,-0.197582,0.0199071,0.0241627,0.00694233,0.0431702,258.92,0.964428,-1
4536,0,-1.37864,0.0812232,-0.211616,0.0196795,0.023702,-0.0300862,0.0560098,780.746,0.689148,-1
4542,0,-0.175718,0.790132,0.459029,0.0214331,0.0206515,0.15174,0.21974,82.3102,0.387827,-1
4544,0,-0.285145,5.58981,0.15583,0.019975,0.0195164,0.007929,0.0168429,165.558,1.0471,-1
489,0,0.277989,4.56093,0.269541,0.0182872,0.0190777,0.00252153,-0.136177,94.5725,0.266372,-1
492,0,1.09549,2.51312,0.246414,0.0186341,0.0600407,-0.200126,0.238144,41.7195,1.05555,-1
4550,0,-1.06162,3.88602,-0.71109,0.0182622,0.0190085,-0.000969185,-0.0524462,55.3783,0.354796,-1
4556,0,-0.921516,3.60467,-0.0401794,0.0193598,0.0266736,0.0485742,-0.037119,318.03,0.381681,-1
4562,0,0.871696,0.451051,-0.324786,0.0179866,0.0505085,0.0113253,-0.0298982,89.3835,0.347764,-1
4569,0,-1.26775,1.95255,-0.320342,0.0196147,0.0203157,0.0147542,-0.0611414,942.472,0.644613,-1
4572,0,0.479467,4.56,0.104733,0.0194848,0.0195409,-0.0299056,0.20676,57.07,0.675552,-1
4579,0,-0.399775,3.91893,0.070463,0.0187977,0.0192783,-0.00853035,-0.0509549,418.537,0.207143,-1
4586,0,-1.24041,5.10578,0.321118,0.0189661,0.0235365,0.0485194,0.273549,54.1845,0.824076,-1
4590,0,-0.975833,1.56722,0.310742,0.0232944,0.025044,-0.0274431,-0.0802093,114.225,0.701282,-1
4599,0,-0.694616,0.0135449,0.0288051,0.0217071,0.0214926,-0.0102185,0.0341218,106.975,0.865218,-1
4600,0,1.18351,4.39611,0.145858,0.0228337,0.0422866,0.0215911,-0.00340681,94.4105,0.628887,-1
4604,0,1.29014,5.43608,-0.224606,0.0185082,0.0191301,-0.00334528,-0.00910427,124.168,0.263213,-1
4614,0,1.10748,5.38279,0.379509,0.0197336,0.0190302,0.0053251,-0.0645622,546.877,0.461333,-1
498,0,1.37722,1.86869,0.0818636,0.020375,0.058276,-0.344867,-0.0789252,188.112,0.369794,-1
501,0,-0.827662,1.16144,0.121933,0.0200669,0.0196479,-0.0140455,0.00271781,787.514,0.637502,-1
502,0,0.379297,4.83693,0.057259,0.0186752,0.0337782,0.00215346,-0.26049,102.819,0.787332,-1
4627,0,1.10257,1.61904,-0.0800494,0.0200753,0.029238,0.0342092,-0.0816319,139.658,0.514534,-1
4628,0,0.802398,4.22503,0.216209,0.018909,0.020435,0.0055359,-0.0824138,300.71,0.713874,-1
4630,0,-0.582276,5.292,-0.180721,0.0193332,0.0193022,0.0109218,-0.192159,49.2704,0.89523,-1
4632,0,-0.735946,5.60839,0.169022,0.0218563,0.0750667,-0.100521,-0.046854,35.7289,0.846235,-1
4637,0,-1.33791,4.96567,0.186984,0.0196231,0.0446052,0.178251,-0.099313,322.841,0.877151,-1
4645,0,0.839478,0.618246,-0.116972,0.0183887,0.0190505,-0.00757467,-0.122592,114.295,0.24475,-1
4647,0,1.2035,1.08457,-0.115645,0.0209495,0.0328718,0.0512223,-0.111031,256.349,0.43601,-1
4656,0,0.942487,1.64914,1.48779,0.0224855,0.0187496,0.0555593,-0.11186,16.1344,0.895457,-1
4657,0,0.433895,4.04902,0.380485,0.0183827,0.0193942,-0.00727215,0.0973512,33.3686,0.678375,-1
4659,0,-1.02616,6.00981,-0.312118,0.0186858,0.0260957,6.09114e-05,0.0589591,299.241,0.257121,-1
4667,0,0.956859,5.11953,-0.0996588,0.0189322,0.0199684,0.0190399,-0.145172,626.592,0.430143,-1
4671,0,-0.871636,3.6557,-0.0677659,0.0182906,0.0269833,0.00280336,-0.144029,59.2327,0.268147,-1
4682,0,-1.15644,0.947912,-0.0212085,0.0198204,0.0234172,0.037455,0.0546623,663.659,0.495986,-1
4687,0,-1.36091,4.47791,0.351061,0.0192072,0.0214529,-0.00519678,0.0281334,170.667,0.954558,-1
4691,0,1.11141,2.58042,0.0225983,0.0183011,0.0297714,-0.00464054,-0.0064671,81.7677,0.252721,-1
4693,0,0.959474,6.11852,0.00500141,0.0185487,0.0186591,-0.00129996,0.0612836,50.6565,0.145639,-1
4699,0,0.223623,3.88335,-0.288705,0.0185959,0.0185072,-0.00206539,0.0361757,103.197,0.211551,-1
4700,0,-0.0660856,0.791543,-0.092722,0.0185855,0.0186692,-0.010158,0.115276,99.5284,0.217589,-1
4703,0,-1.21014,4.49022,-0.286812,0.0199143,0.0231264,0.028794,-0.0309005,234.749,1.13706,-1
4704,0,1.19656,2.93937,0.0955801,0.0200389,0.0193496,0.00163459,-0.0895431,724.304,0.724241,-1
4712,0,0.683568,4.11466,0.313489,0.0206986,0.0258175,0.0430092,-0.0946402,289.366,0.214756,-1
4714,0,-1.31081,3.51791,-0.0545701,0.0194335,0.0528228,0.177562,-0.0811682,82.0081,1.21111,-1
4725,0,-0.362512,3.80103,-0.15952,0.0190507,0.0212219,0.00608249,0.0367593,541.074,0.428839,-1
4732,0,0.533358,0.413288,0.0301435,0.0201907,0.020045,0.0030354,-0.0874656,587.016,1.21833,-1
4734,0,-0.789163,4.10718,0.0998893,0.0226047,0.0219606,0.16926,-0.0350543,103.516,0.171865,-1
4735,0,0.314328,5.10173,-0.114906,0.0188978,0.0196151,-0.0155013,0.159882,161.716,0.513907,-1
4737,0,0.467209,5.88479,-0.0713501,0.0208798,0.0216707,0.0643347,0.0223372,111.351,0.475303,-1
4744,0,-1.34261,0.125525,0.116476,0.0203411,0.0387173,-0.365452,-0.0106264,69.6926,1.18911,-1
4747,0,-1.08315,0.363402,-0.107268,0.0192367,0.0273821,0.00621651,0.0897783,76.7737,0.664841,-1
4754,0,-0.925182,3.19103,-0.179824,0.0191302,0.0221601,-0.00484405,0.0256731,677.639,0.673235,-1
4755,0,-1.01326,0.926545,-0.0506956,0.0190003,0.0301885,-0.0276855,0.0836745,66.4132,1.66725,-1
4757,0,-0.121963,0.604062,-0.226053,0.0189357,0.0192555,-0.00859017,0.136849,433.152,0.189803,-1
4768,0,0.462691,2.45245,-0.000595887,0.0198038,0.0188843,-0.00415042,0.0820227,135.363,0.74929,-1
4769,0,0.0890434,1.74881,0.217036,0.0201711,0.0214765,-0.141783,-0.0508303,177.748,0.334652,-1
4781,0,-0.521691,3.25651,0.0445481,0.0191504,0.0195261,0.0157557,0.011299,241.764,0.412927,-1
4785,0,0.968384,5.36264,0.21976,0.0196921,0.0244118,-0.0809934,0.144496,90.2596,1.02511,-1
512,0,-0.190237,0.235895,0.22278,0.0179103,0.0180779,0.000686918,0.152522,36.4228,0.149396,-1
518,0,-0.467458,1.62145,0.205029,0.019385,0.0758608,-0.0715698,0.112375,43.4453,0.902883,-1
4798,0,1.11149,5.08718,0.30166,0.0191125,0.0251749,-0.0568765,-0.00126574,617.107,0.228022,-1
4813,0,1.11414,0.361795,0.101648,0.0190287,0.0195993,0.0194057,-0.0463299,343.499,0.376744,-1
4814,0,0.875351,2.86503,0.567771,0.02031,0.0233582,0.192876,0.0644761,21.2508,0.960798,-1
4815,0,0.911026,2.78271,-0.53684,0.0210422,0.0181197,-0.0104149,-0.125296,17.584,0.765404,-1
4821,0,0.405952,1.36506,0.0757675,0.0199296,0.0202521,0.00867209,-0.0589079,207.815,1.35615,-1
4824,0,-0.145181,3.65326,-0.220242,0.022341,0.017903,0.0265613,-0.200964,11.7168,0.8527,-1
4825,0,1.35804,4.6546,0.220396,0.0183905,0.0373579,-0.0384483,-0.0220674,126.176,1.10562,-1
4831,0,-0.913148,3.06487,0.193883,0.0213415,0.0181461,-0.00590965,0.13987,16.9061,0.97783,-1
4832,0,-0.507085,1.33789,0.301663,0.0186886,0.0191932,0.010517,-0.0511747,328.302,0.242448,-1
4834,0,0.128487,5.36885,0.39033,0.0212836,0.0411127,0.0585962,0.137597,107.866,0.469655,-1
4836,0,-0.711607,5.29347,-0.0377857,0.0184321,0.0189184,0.00520438,0.080957,86.2024,0.258467,-1
4839,0,-0.956574,3.06195,0.286312,0.0216259,0.0197718,0.132048,-0.250051,39.3356,0.610996,-1
4851,0,0.970865,2.7981,0.240869,0.0210255,0.0250559,0.193169,-0.0484703,68.3328,0.625847,-1
4853,0,0.73544,0.149064,-0.0614498,0.0193484,0.0314168,0.0496832,-0.127875,70.0313,0.492581,-1
4860,0,1.11557,2.09216,0.0964727,0.0192228,0.0260796,0.0516124,-0.00262237,213.779,0.357562,-1
4863,0,-0.609624,3.77358,-0.0974856,0.0189337,0.0202731,-0.00144061,-0.0849,438.761,0.537119,-1
521,0,1.14884,5.42545,0.327579,0.0211263,0.0220393,-0.0360871,-0.0268187,247.005,0.048118,-1
4867,0,-0.941413,6.08082,0.152817,0.018284,0.0184925,0.00221007,0.148159,82.108,0.158621,-1
4869,0,-0.661349,2.32541,0.197897,0.0182511,0.0416684,7.89877e-05,0.113195,106.442,0.238844,-1
4871,0,-0.890401,3.59316,0.141446,0.0184079,0.0203503,0.000723632,0.145533,116.201,1.16527,-1
4876,0,1.1122,4.86176,0.235351,0.0188523,0.022061,0.0213998,-0.0402839,629.56,0.218734,-1
4877,0,0.412296,1.14048,0.439052,0.0196802,0.019428,0.0137276,-0.182897,538.391,0.42415,-1
4882,0,0.943609,3.1008,0.162253,0.0225217,0.0253241,0.0161156,0.0751135,121.358,0.592759,-1
4885,0,1.04282,3.18238,0.018605,0.0177833,0.0255731,0.0267024,-0.0170542,220.095,0.362791,-1
4897,0,0.346774,0.898595,-0.0510006,0.0182449,0.0185853,-6.22117e-06,-0.017534,41.8673,0.212798,-1
4898,0,-0.500137,5.59066,0.26785,0.0201011,0.0195302,0.00266313,0.0800092,525.035,1.08009,-1
4931,0,1.01162,4.94767,-0.073394,0.0191877,0.0218968,0.00281837,-0.100258,744.293,0.281164,-1
4937,0,-1.13403,3.98479,0.153072,0.0203802,0.0327394,0.141088,0.0647646,206.493,0.0754818,-1
4940,0,1.12568,3.13757,0.82207,0.0255595,0.0247147,0.298498,0.426945,29.5512,1.17356,-1
531,0,1.02584,3.65583,0.20459,0.0183756,0.0186247,0.00673531,-0.118093,57.7744,0.124104,-1
534,0,-0.769294,3.98643,-0.283881,0.019989,0.0272003,0.0444211,0.066492,26.4081,0.19551,-1
535,0,1.32566,2.00397,0.0206087,0.01903,0.0228832,0.0295724,-0.102785,175.777,0.466169,-1
4959,0,0.961359,2.78126,0.267317,0.0207806,0.0454913,-0.0170581,-0.0666597,103.953,0.62491,-1
4965,0,-0.732687,5.4857,0.19953,0.0205368,0.0332111,0.00333318,-0.144158,78.3764,0.371803,-1
4968,0,-1.14288,5.15291,0.179371,0.0237401,0.0282162,-0.306172,-0.341876,41.523,0.532058,-1
4970,0,-0.977418,3.01336,0.0951395,0.0187316,0.0245861,0.0306963,0.0591795,52.6863,0.91434,-1
4971,0,0.584277,5.47826,0.096865,0.0217261,0.0224104,0.0668614,0.0575857,147.48,0.417589,-1
4972,0,-0.557066,3.1252,0.0716256,0.0192652,0.0204484,-0.00188384,-0.0879145,521.077,0.929381,-1
4974,0,-0.516903,4.08987,0.245349,0.0214676,0.0230967,0.0436448,0.129534,62.1282,0.506296,-1
4984,0,0.067965,1.581,0.326196,0.0184222,0.0185815,-0.00456533,0.144721,118.011,0.0971603,-1
4991,0,-0.907446,1.98704,0.209486,0.0200637,0.0584349,0.222633,-0.0696243,73.283,0.21215,-1
5008,0,-0.492188,2.80207,0.0907473,0.0195651,0.0180459,-0.00412673,-0.11466,39.3643,0.252502,-1
5019,0,-0.230577,4.40384,-0.0492281,0.0205283,0.0217315,0.0497738,0.100061,133.718,0.363642,-1
5020,0,0.882373,0.350896,0.0722627,0.0228527,0.0220436,-0.0547265,-0.18633,100.962,0.561565,-1
5023,0,-0.782394,3.98854,0.394073,0.0213398,0.020403,-0.0540529,-0.000350821,188.75,0.11654,-1
53,0,-0.821628,1.66428,0.197938,0.0186387,0.0193994,0.00647658,0.00189592,377.449,0.278552,-1
54,0,0.541105,5.24737,-0.0458907,0.0186848,0.0193076,-0.0044714,-0.0794943,417.027,0.252124,-1
57,0,0.292738,1.9113,0.0274545,0.0193306,0.0200976,-0.00333528,-0.057767,426.352,0.201161,-1
61,0,-0.563258,0.509555,0.121487,0.0196982,0.0200339,0.0151646,-0.0464177,449.314,0.570368,-1
539,0,0.303634,4.96394,0.0905149,0.019962,0.0191902,0.00193682,0.00319536,178.322,1.12254,-1
5028,0,-1.11513,3.72572,0.1661,0.0195442,0.0193223,0.0162343,-0.00438631,732.55,0.290585,-1
5030,0,-0.891344,1.77825,0.054834,0.0186341,0.019984,-0.0108558,-0.076727,84.0861,0.899559,-1
5032,0,-1.16892,0.0623531,-0.33625,0.0184642,0.0536381,-0.163925,0.0749247,68.294,0.452555,-1
5039,0,-0.542787,2.76589,0.175243,0.0182569,0.0218981,0.0170475,-0.0673956,52.4961,0.491832,-1
5040,0,-0.905221,3.48035,0.197158,0.0184579,0.0223534,-0.00122808,0.033212,117.17,0.71397,-1
5042,0,-1.30178,0.585251,-0.108235,0.0194382,0.0290128,0.0557157,-0.149313,837.631,0.411509,-1
5045,0,0.421256,3.77726,-0.0333017,0.0197685,0.0233249,-0.00652768,-0.0465874,323.736,0.57065,-1
5048,0,1.27202,5.10335,0.254754,0.019209,0.0353314,-0.0895576,-0.0215041,624.237,0.418555,-1
5053,0,0.0818637,1.78994,-0.197425,0.0214601,0.023638,0.0608708,-0.130255,46.0739,0.544773,-1
5056,0,0.210067,1.16475,-0.477456,0.0183963,0.0194198,0.0117234,-0.103208,34.3066,0.624338,-1
5076,0,-0.0262227,2.59004,0.0773868,0.0196868,0.0195936,-0.0206426,-0.088843,267.109,0.411953,-1
5094,0,1.08167,1.84077,0.213361,0.0193217,0.0189784,0.00969884,-0.182689,348.814,0.282421,-1
5095,0,-0.73572,3.36401,0.287279,0.0195031,0.0277091,0.0341304,0.0164669,81.4568,0.672736,-1
5099,0,0.855737,0.113699,0.0965184,0.0186252,0.0234057,-0.0115772,0.0191642,228.278,0.351841,-1
5100,0,-1.09685,0.670107,0.130147,0.0189586,0.0202445,0.00601793,-0.0284731,503.276,0.276149,-1
5102,0,-0.540515,1.82688,0.128703,0.0186165,0.0249766,0.0175613,-0.0226744,231.636,0.443474,-1
5104,0,0.610148,5.47468,-0.179586,0.0179266,0.0188425,0.00176938,0.031715,66.1566,0.190949,-1
556,0,1.38633,2.83648,-0.103659,0.0197192,0.0202844,-0.0176125,-0.104748,718.938,0.507111,-1
5107,0,0.236815,0.991197,0.22204,0.0215392,0.0224689,-0.0548107,-0.00577754,183.625,0.393143,-1
5109,0,-0.705218,5.01262,0.117844,0.0199685,0.0234652,0.0188216,0.0408595,265.635,1.00287,-1
5110,0,-0.521087,0.951658,0.0568502,0.0192201,0.0186021,-0.000583483,0.130438,66.1521,0.416249,-1
5112,0,-0.882088,4.10176,-0.0889343,0.0196159,0.0429733,-0.00368311,-0.033227,116.537,1.06718,-1
5121,0,-0.505056,6.17217,0.164967,0.0194398,0.0192566,0.00861306,0.136275,502.807,0.268239,-1
5124,0,-1.18305,4.91013,-0.107064,0.0192008,0.0202441,-0.00357614,0.00776879,618.327,0.324073,-1
5132,0,0.227228,5.82265,0.187384,0.0185611,0.0182292,0.0192655,0.148026,32.7614,0.238094,-1
5138,0,-0.435617,4.63882,-0.0324196,0.0196828,0.0208547,-0.0168586,0.101385,559.805,0.69156,-1
5139,0,1.29455,5.74938,0.461227,0.0245058,0.0215374,0.158607,0.0646223,81.6202,0.848145,-1
5140,0,-0.958777,0.831724,0.250736,0.0182922,0.0194012,-0.0105081,0.146473,60.4825,0.440088,-1
5150,0,-1.01148,4.7214,-0.143347,0.0190927,0.0203157,0.00682145,-0.0214024,468.786,0.13934,-1
5153,0,0.892041,0.438702,0.604435,0.022321,0.0221894,-0.0163857,0.0546655,98.4704,0.357103,-1
5159,0,-0.737972,4.11271,0.419321,0.0215546,0.0183672,-0.00466555,0.557781,18.9255,1.23984,-1
5164,0,-0.764355,5.28744,-0.0316368,0.018286,0.0236476,0.00628969,-0.0311924,181.196,0.393062,-1
5170,0,0.941871,1.75797,0.312345,0.0198995,0.0196549,-0.0352846,-0.168235,29.8981,0.509505,-1
5181,0,-1.32088,1.24998,-0.132183,0.0192024,0.0314835,-0.124479,-0.130674,351.164,0.213638,-1
5182,0,1.20415,1.08407,0.0771554,0.0203855,0.026534,0.0185719,-0.0970121,232.052,0.21714,-1
561,0,-1.04231,4.75478,0.144524,0.0191782,0.0199849,0.00267115,-0.036755,733.13,0.320686,-1
563,0,-0.0787566,0.307273,-0.105303,0.0201253,0.01899,0.00399328,-0.0708668,151.317,0.821206,-1
5186,0,1.3724,5.38148,0.157401,0.0210449,0.0519035,-0.27503,0.10071,72.656,0.655953,-1
5191,0,-0.544199,1.98054,0.0219678,0.0192784,0.0191399,0.00396097,0.065318,487.095,0.265183,-1
5194,0,1.16781,3.89425,0.0486959,0.0182962,0.0466167,0.0103303,-0.0541469,61.2406,0.669522,-1
5195,0,-1.24459,4.00642,0.0209741,0.0207127,0.0399001,0.00179082,-0.0895656,141.623,0.60009,-1
5203,0,-1.27259,3.56323,0.81662,0.0279606,0.0768436,0.603188,0.337101,24.0766,1.17624,-1
5207,0,0.0885607,1.76689,0.116188,0.0196953,0.0291004,-0.226195,0.176892,31.6394,0.943071,-1
5210,0,-0.789974,4.61137,0.55755,0.0243929,0.0273559,-0.321435,0.161407,20.6678,1.47173,-1
5215,0,-0.293836,0.0298499,0.290159,0.0181739,0.0293402,0.00570305,0.114785,31.2533,0.189975,-1
5232,0,0.318556,5.52453,0.151755,0.0216464,0.0241227,0.0226138,-0.0342254,183.824,0.328018,-1
5235,0,0.154428,0.096299,0.22233,0.0187648,0.0222367,0.00163711,-0.133723,266.872,0.552659,-1
5237,0,-0.0240219,0.970091,0.00626663,0.0222388,0.0186708,-0.0653286,0.0324909,11.8806,0.834297,-1
5244,0,1.32228,2.88018,-0.0738043,0.0185843,0.0426738,-0.144156,-0.0249872,92.719,0.548077,-1
5247,0,1.2041,2.09084,-0.0196397,0.0210073,0.0561748,-0.460804,-0.232659,75.5583,1.0788,-1
5248,0,-1.10031,3.42797,0.205657,0.0191089,0.0185772,0.0145413,0.0271911,57.7079,0.468675,-1
5251,0,-0.506951,1.42752,0.114556,0.0188945,0.0217386,0.00194511,0.0505162,499.496,0.42784,-1
5253,0,-0.953083,2.97275,0.165788,0.0250151,0.0475198,-0.17751,0.0611537,20.6994,1.21119,-1
5263,0,0.335492,3.13803,0.026978,0.0198562,0.0206221,-0.00246477,0.0936936,357.502,1.03239,-1
566,0,-0.749074,3.43041,-0.163591,0.0187297,0.0191237,0.0081859,-0.0398829,94.2318,0.286579,-1
571,0,0.226966,5.21152,-0.394245,0.0182542,0.0184277,0.0182866,-0.148322,38.3359,0.218391,-1
5266,0,-0.346183,3.99785,0.0464106,0.0189115,0.0203966,-0.00143062,-0.017591,584.913,0.531204,-1
5267,0,1.26984,5.85892,0.518967,0.0217695,0.0183303,0.0106484,-0.121999,50.1362,0.610974,-1
5281,0,-1.39214,1.51533,0.280808,0.0233704,0.0431366,-0.167887,0.115516,133.272,0.511094,-1
5289,0,1.14989,0.423887,0.102293,0.0193216,0.0202513,0.0136909,-0.0482063,736.09,0.233077,-1
5294,0,-0.940806,1.29054,0.302652,0.018836,0.0204238,0.00231308,-0.0528208,661.142,0.73524,-1
5295,0,0.0852709,1.82449,-0.44155,0.0180669,0.0189146,-0.0260859,-0.0776165,37.3211,0.116372,-1
5315,0,-0.101005,0.954516,0.541096,0.0199621,0.0206548,0.116668,0.0717454,23.6628,0.477579,-1
5325,0,1.26648,1.64971,0.298389,0.0206507,0.0220596,0.0401474,-0.167255,102.046,0.308429,-1
5331,0,0.293671,2.48585,0.0288234,0.0181333,0.0184496,0.0125542,-0.0615962,37.6354,0.210689,-1
5345,0,-0.711197,0.51363,0.0873824,0.0194885,0.0198056,0.0117275,-0.0802286,754.397,0.146755,-1
577,0,-0.26175,3.35825,0.0266882,0.0190781,0.0209156,0.0122938,0.0478911,455.307,0.261388,-1
5347,0,0.154527,4.52965,-0.00929194,0.01862,0.018479,-0.00206826,0.198577,126.695,0.223757,-1
5351,0,-0.747523,0.360921,0.0581083,0.0185793,0.0195104,0.00436713,0.0696755,407.12,0.335196,-1
5357,0,0.648859,3.04787,0.282202,0.0199032,0.0193053,0.00883189,-0.0265139,583.337,0.418952,-1
5361,0,-1.37015,1.08681,-0.194232,0.0198957,0.0310166,0.163643,-0.0536504,260.708,0.519806,-1
5370,0,-1.39191,2.31474,0.286668,0.0182013,0.0186731,0.00129979,-0.124826,97.0896,0.171308,-1
5376,0,-0.198146,1.27071,0.136987,0.0198355,0.0221788,-0.00886635,0.0866136,91.7913,0.775211,-1
5382,0,-0.398619,2.46558,-0.142691,0.0188472,0.0200121,0.0052558,0.0124882,440.003,0.351797,-1
5389,0,-0.879479,2.97465,0.472775,0.0231333,0.0359404,0.159046,-0.108809,42.2182,1.05011,-1
5398,0,0.137262,2.98727,0.303001,0.0190375,0.0205304,0.00204645,-0.0235305,528.157,0.863734,-1
5409,0,0.0291391,3.54979,0.419909,0.0182774,0.0183207,0.0155072,0.0369995,37.6752,0.192747,-1
5419,0,-0.0678934,1.14952,0.156394,0.0188409,0.0205431,-0.00955706,0.0361787,275.913,0.767672,-1
5423,0,1.02872,0.602909,-0.0288496,0.0204391,0.0186242,0.0609816,-0.148388,49.9337,0.347714,-1
5425,0,1.13693,3.14072,1.00359,0.0259535,0.0435344,0.268985,-0.0276557,31.9128,1.32698,-1
589,0,0.0888185,2.60424,0.237576,0.0236224,0.0248936,-0.00272092,-0.152393,86.5117,0.593511,-1
592,0,0.662706,6.24884,-0.23975,0.0184585,0.0551639,-0.0910189,-0.0286067,46.5694,0.329881,-1
5428,0,0.300121,4.84618,0.170311,0.0198034,0.0193907,0.0228701,0.0595836,412.479,0.525444,-1
5430,0,0.416625,4.23156,-0.346083,0.0180901,0.0183082,-0.0126894,-0.145785,43.4607,0.180103,-1
5435,0,-0.712969,4.61497,0.169242,0.018475,0.0324973,-0.00264558,-0.0760374,229.042,0.176805,-1
5436,0,0.528922,1.73657,0.0483462,0.0190019,0.0212643,-0.0207925,0.245842,37.7074,1.0088,-1
5443,0,-1.09476,5.88184,0.131304,0.018287,0.0227282,-0.000393579,-0.0166813,152.52,0.668927,-1
5444,0,-0.73851,4.11275,-0.035644,0.0223795,0.0186178,-0.036677,0.0648766,35.3069,1.22339,-1
5445,0,-1.27531,3.56748,-0.345175,0.0205642,0.0196349,0.0969042,-0.274435,114.638,0.431193,-1
5447,0,-1.03865,0.195428,0.120245,0.0193702,0.0269563,-0.0654109,0.0851878,70.6841,0.631753,-1
5448,0,1.01846,0.592804,-0.274571,0.0202766,0.0258869,-0.0526756,0.0685154,41.5519,1.18941,-1
5457,0,1.1853,1.70344,-0.106319,0.01813,0.0328491,-0.000793374,0.0190997,66.8808,0.890277,-1
5462,0,-0.737509,2.72547,0.00793701,0.0200744,0.0261136,-0.0974858,-0.095357,65.8286,1.19016,-1
5475,0,-0.276892,0.821535,-0.297847,0.0183093,0.0198336,-0.00343806,0.15973,81.1344,0.609911,-1
5486,0,-0.781392,0.458159,0.0691355,0.0191068,0.02564,0.0575528,-0.105384,556.497,0.224982,-1
5492,0,0.472776,3.70969,0.0597968,0.0188526,0.0190864,-0.000991053,-0.0476673,339.039,0.173452,-1
5494,0,-0.159866,3.65354,0.363555,0.0211524,0.0184338,-0.0571051,0.00366775,32.8449,0.485014,-1
5495,0,0.416304,5.45452,0.306172,0.0182211,0.0331604,-0.00281702,-0.000424111,80.2296,0.494921,-1
5498,0,-0.677483,3.95043,-0.121396,0.0190034,0.0191179,-0.00666241,0.0255921,505.526,0.20567,-1
598,0,-0.775863,2.12923,0.184463,0.0216527,0.0375884,0.107643,0.116541,94.8448,0.426674,-1
5519,0,1.15057,0.438515,0.410192,0.019998,0.039083,-0.273413,0.03082,151.601,0.201262,-1
5528,0,-0.410527,4.84538,0.0775585,0.0199164,0.0193817,-0.00189514,0.0383698,566.255,0.677687,-1
5530,0,1.39152,0.28582,-0.0294841,0.0187358,0.0248428,-0.0863915,0.0515215,245.589,0.283716,-1
5535,0,1.04495,5.5071,0.330559,0.0191794,0.0331415,-0.065928,-0.0524328,245.156,0.251417,-1
5553,0,-0.838355,4.6182,0.806145,0.0216185,0.0792646,0.306917,0.42651,25.6085,0.466587,-1
5556,0,0.294013,4.42314,0.135314,0.0182024,0.0187783,0.00634613,0.0400716,58.9701,0.269397,-1
5560,0,-0.190229,5.39985,0.25779,0.0183447,0.0186898,0.00095611,-0.0180595,79.7584,0.11244,-1
5565,0,0.907543,3.63419,0.000749163,0.0188464,0.0312727,0.13333,0.12774,237.845,0.57671,-1
5577,0,-0.490828,2.80198,0.162072,0.0189789,0.0181482,-0.0150644,0.0450136,170.229,0.150346,-1
5594,0,0.0640143,5.74815,0.185253,0.0195578,0.019185,-0.0015075,-0.0953662,374.197,0.282656,-1
5597,0,-0.453856,4.74686,0.0672644,0.0187697,0.0200159,0.00877591,0.153249,64.1572,0.65977,-1
5602,0,-0.293821,4.13699,0.153196,0.0184734,0.0198265,0.00285678,0.0146807,53.5646,1.10315,-1
5607,0,0.875073,0.39008,0.113422,0.0214848,0.0227725,-0.0134881,-0.167204,86.8893,0.511439,-1
5607,1,0.889071,0.388102,0.108308,0.0254462,0.0257739,0.0674088,0.176763,45.6259,0.141086,-1
5615,0,-0.901434,5.81331,0.163325,0.019443,0.0238509,-0.014963,0.10231,103.702,0.877797,-1
5617,0,0.881673,0.375242,0.220919,0.0240243,0.0245901,0.00723051,0.0997739,45.8946,0.739563,-1
5637,0,1.06474,1.74039,-0.000968391,0.0195189,0.0195021,0.0264358,0.152275,247.454,0.415282,-1
5644,0,0.696806,5.53403,-0.00681696,0.0182521,0.0216485,0.00489059,-0.241386,50.6135,0.294143,-1
5655,0,-0.961634,2.0035,0.273441,0.0208494,0.0288503,-0.0926526,0.0498933,91.3195,0.286625,-1
5662,0,-0.92661,1.19165,0.140131,0.0191274,0.019294,0.0189739,-0.0971707,470.835,0.242326,-1
5664,0,1.34041,0.570006,-0.0128718,0.0182606,0.0234311,-0.00170529,0.159731,164.792,0.507797,-1
618,0,0.821291,3.70348,0.0735507,0.0186118,0.0207701,-0.0138859,-0.0929979,301.61,0.723127,-1
5667,0,-0.437031,1.84326,-0.0765662,0.0193032,0.0194881,-0.0416208,0.147236,45.4526,0.237982,-1
5688,0,0.715771,1.3344,0.016544,0.0186209,0.0354431,-0.0389911,0.0617495,62.4977,1.11048,-1
5690,0,0.560552,4.91261,0.123384,0.0184446,0.0184523,0.00445676,-0.0719011,87.908,0.198766,-1
5698,0,1.40384,6.11466,-0.0422921,0.0216453,0.0219006,0.197261,-0.00886305,136.563,0.474369,-1
5711,0,1.15349,0.56934,0.102724,0.0183799,0.0306823,0.0165309,0.00926699,80.749,1.42362,-1
5720,0,-1.13693,2.77157,0.165396,0.0206195,0.0235788,-0.0140476,-0.0641302,96.7562,0.343825,-1
5721,0,0.222198,1.25047,0.177659,0.019502,0.0208202,0.00646278,-0.00385432,391.95,0.470246,-1
5739,0,-0.610978,0.861348,0.144788,0.0183233,0.0186074,-0.01441,-0.0584142,58.2648,0.12802,-1
5740,0,-0.255029,2.24206,0.291752,0.0198156,0.0192557,0.00276273,-0.0674978,395.261,0.516186,-1
